GVKEY,IBES Ticker,Duplicates
4619,FLW,0
26010,FLWR,0
122519,FLWS,0
4770,FLX,0
13706,FLX1,0
66026,FLXI,0
19511,FLXN,0
4771,FLXS,0
20259,FLY1,0
111490,FLYR,0
4883,FM,0
30690,FMAC,0
112572,FMAO,0
64194,FMAR,0
4720,FMAT,0
65869,FMAX,0
16846,FMBC,0
29994,FMBH,0
11896,FMBI,0
28449,FMBK,0
18044,FMBN,0
4510,FMC,1
4510,FMC2,1
4673,FMCH,0
164283,FMCN,0
16752,FMCO,0
29371,FMCT,0
156156,FMD,0
4715,FMDB,0
25755,FMDD,0
4863,FMED,0
4550,FMF,0
63551,FMFC,0
178823,FMGQ,0
106501,FMI,1
106501,FMI1,1
4512,FMIF,0
18469,FMIU,0
13092,FMK1,0
127378,FMKT,0
16757,FML1,0
4561,FMLY,0
175092,FMM,0
29855,FMNB,0
16733,FMNT,0
4600,FMO,0
162577,FMOF,0
25182,FMOR,0
13131,FMP,1
13131,FMP1,1
4894,FMR,0
62486,FMRX,0
212782,FMS,0
16847,FMSB,0
4845,FMSR,0
29757,FMST,0
28866,FMWF,0
29341,FMXI,0
9377,FN,0
4689,FNB,0
14800,FNBC,0
4796,FNBF,0
65266,FNBP,0
16754,FNBR,0
18051,FNBS,0
64547,FNC,0
65456,FNCE,0
25650,FNCO,0
22155,FND,0
161110,FNDC,0
66696,FNDT,0
165464,FNET,0
4726,FNF,0
13114,FNF1,0
16852,FNGB,0
29167,FNGC,0
184009,FNGN,0
17198,FNHC,0
18221,FNIN,0
32528,FNKO,0
4568,FNL,0
111940,FNLC,0
31683,FNLY,0
4601,FNM,0
179583,FNN,0
4668,FNNG,0
4666,FNNI,0
24230,FNOW,0
25331,FNQ,0
31101,FNRI,0
4700,FNS,0
26058,FNSC,0
126417,FNSR,0
4928,FNT,0
165264,FNTN,0
20960,FNTN/1,0
178997,FNV1,0
176448,FNWB,0
20465,FNX1,0
4780,FO,0
22542,FO15,0
11866,FOAM,0
118793,FOB,0
16853,FOBB,0
25788,FOBC,0
66027,FOCL,0
22500,FOCP,0
4622,FOE,0
28460,FOEX,0
9678,FOFF,0
127275,FOGD,0
189462,FOGO,0
4844,FOIL,0
4728,FOKL,0
175008,FOLD,0
21522,FOMX,0
64174,FONE,0
4826,FONR,0
13138,FOO1,0
4725,FOOD,0
177795,FOOK,0
16872,FOOT,0
13469,FOR,0
28165,FOR1,0
61084,FORC,0
30237,FORE,0
16229,FORF,0
179077,FORK,0
13183,FORL,0
64061,FORR,0
14915,FORS,0
24225,FORT,0
148390,FORX,0
28118,FOSL,0
4867,FOT,0
12183,FOTO,0
64357,FOU1,0
4873,FOX,0
4875,FOX1,0
18320,FOXF,0
161073,FOXH,0
4747,FP,0
4732,FPA,0
30841,FPAM,0
29050,FPBK,0
21555,FPBN,0
4800,FPC,0
117035,FPFC,0
31108,FPH,0
101256,FPHC,0
12877,FPI,0
63415,FPIC,0
4517,FPL,0
25583,FPNX,0
4515,FPO,0
155174,FPOT,0
24282,FPP,0
18430,FPRX,0
16833,FPRY,0
4869,FPS,0
149618,FPTB,0
4801,FPUT,0
4932,FQA,0
30384,FR,0
4573,FRA,0
61517,FRAC,0
61763,FRAG,0
187041,FRAH,0
24951,FRAM,0
4890,FRAS,0
180145,FRB1,0
177009,FRBA,0
16756,FRBK,0
14275,FRCA,0
15261,FRCC,0
16481,FRCH,0
114421,FRCP,0
18264,FRCV,0
30403,FRD,0
28997,FRD1,0
15208,FRE,0
64541,FRE1,0
122297,FRE3,0
12403,FRED,0
63604,FREK,0
165768,FREQ,0
30252,FRES,0
185619,FRF,0
65003,FRFC,0
176451,FRFD,0
4909,FRG,0
141641,FRG1,0
187833,FRGI,0
129624,FRGO,0
30818,FRI,0
4802,FRK,0
63053,FRLN,0
4719,FRM,0
11151,FRMB,0
16845,FRME,0
14465,FRMG,0
13266,FRML,0
187169,FRMM,0
16878,FRMT,1
16878,FRMT/1,1
4910,FRNA,0
66004,FRND,0
186084,FRNK,0
30231,FRNT,0
25782,FROK,0
12606,FRON,0
13542,FRP,0
148217,FRPI,0
21798,FRPT,0
160163,FRR,0
4734,FRRG,0
4885,FRRI,0
4911,FRS,0
20407,FRSH,0
11851,FRST,0
297507,FRSX,0
4605,FRT,0
23093,FRTA,0
62366,FRTE,0
62864,FRTG,0
11891,FRTH,0
16936,FRTR,0
206211,FRTY,0
25804,FRTZ,0
4933,FRV,0
108768,FRV1,0
14868,FRWM,0
4843,FRX,0
4888,FRZ,0
13204,FS,0
30165,FSA,0
62296,FSAC,0
176429,FSAM,0
31150,FSAT,0
4653,FSB,0
119974,FSBC,0
181820,FSBW,0
16873,FSBX,0
65643,FSC,0
176453,FSCB,0
16825,FSCC,0
18364,FSCI,0
18461,FSCN,0
4736,FSCO,0
4607,FSCR,0
21132,FSCS,0
32557,FSCT,0
14336,FSCX,0
4554,FSD,0
179586,FSDB,0
23129,FSEI,0
28982,FSFC,0
65734,FSFF,0
180958,FSFG,0
64769,FSFH,0
16859,FSFI,0
28585,FSFT,0
18323,FSFZ,0
164368,FSGI,0
14351,FSH,1
14351,FSH1,1
13204,FSHG,0
124320,FSHP,0
4779,FSI,0
66695,FSI1,0
20105,FSIC,0
18427,FSIH,0
15293,FSII,0
126010,FSIX,0
13044,FSKY,0
16877,FSLA,0
63486,FSLB,0
185517,FSLL,0
157858,FSLN,0
175404,FSLR,0
31297,FSNJ,0
29112,FSNM,0
4847,FSNR,0
63004,FSON,0
27870,FSOU,0
4872,FSP,0
16842,FSPG,0
163884,FSPP,0
65060,FSPT,0
176540,FSR,0
4608,FSS,0
180193,FSSC,0
129470,FSST,0
13405,FST,0
164395,FSTA,0
162566,FSTC,0
162078,FSTF,0
31725,FSTH,0
13405,FSTM,0
4860,FSTR,0
24116,FSV,0
28485,FSV1,0
16763,FSVA,0
4854,FSYS,0
4895,FT,0
19484,FTAI,0
109584,FTBK,0
24226,FTC,0
18234,FTCG,0
34029,FTCH,0
14706,FTD,0
162386,FTDC,1
162386,FTDG,1
149299,FTDI,0
33951,FTDR,0
220940,FTE,0
4644,FTEC,0
28819,FTEK,0
4737,FTEN,0
60975,FTF,0
16827,FTFC,0
287462,FTFL,0
62852,FTFN,0
65908,FTGX,0
130138,FTHL,0
30709,FTHR,0
30923,FTI,0
142811,FTI1,0
62823,FTIC,0
13077,FTIL,0
28347,FTK,0
13099,FTL,0
183377,FTNT,0
29236,FTPS,0
4920,FTR,0
63690,FTS,0
60936,FTS1,0
16818,FTSC,0
33067,FTSI,0
14111,FTSP,0
33696,FTSV,0
12172,FTTR,0
26590,FTVWI,0
4895,FTX,0
28749,FU04,0
25769,FUBC,0
4924,FUDD,0
64130,FUE1,0
12771,FUEL,0
4925,FUJI,0
29202,FULC,0
18584,FULE,0
4926,FULL,0
14172,FULT,0
185483,FULZ,0
13710,FUN,0
4739,FUNC,0
4634,FUNI,0
29114,FUNN,0
178673,FUQI,0
4740,FUR,0
184961,FURX,0
25323,FUS,0
30593,FUSA,0
21602,FUSC,0
61731,FUSE,0
30192,FUSN,0
18358,FUTD,0
13758,FUTR,0
32456,FUV,0
4742,FVB,0
110100,FVCX,0
146500,FVE,0
14380,FVF,0
64145,FVHI,0
107098,FVI1,0
266319,FVRL,0
174393,FVWE,0
4743,FWB,0
16861,FWBI,0
4864,FWC,0
13209,FWCH,0
25059,FWCO,0
16862,FWES,0
4569,FWF,0
62388,FWHT,0
171141,FWIN,0
118834,FWIS,0
150803,FWMC,0
14220,FWNC,0
4744,FWO,0
21452,FWP,0
64507,FWRX,0
31794,FWSH,0
61487,FWWB,0
18241,FWZL,0
115872,FX,0
175646,FXCB,0
185518,FXCM,0
4875,FXM,0
13924,FYBR,0
61859,FYII,0
18375,FZID,0
176346,FZON,0
154739,G0OD,0
147183,G22,0
5389,GA,0
64791,GA0E,0
4965,GAB,0
63754,GAC,0
15005,GAC1,0
31684,GACC,0
12165,GACO,0
61397,GADZ,0
4972,GAEO,0
4940,GAF,0
62487,GAF1,0
14379,GAFA,0
121659,GAFC,0
178765,GAG,0
185699,GAGA,0
5259,GAI,0
109258,GAI1,0
125601,GAIA,0
183553,GAIM,0
14192,GAIN,0
6588,GAIT,0
205950,GALN,0
65167,GALT,0
13864,GALX,0
5024,GAM,0
123455,GAM1,0
4985,GAMA,0
4981,GAMB,0
29623,GAME,0
5293,GAMI,0
4993,GAN,0
4987,GAND,0
164155,GANI,0
25202,GANL,0
5025,GAO,0
5301,GAP,0
28599,GARI,0
14185,GARN,0
170775,GARS,0
12441,GART,0
7904,GAS,0
139225,GASE,0
29132,GASI,0
28939,GASS,0
5005,GAT9,0
29345,GATE,0
4975,GATO,0
5379,GATS,0
62356,GATT,0
16941,GATW,0
5028,GAUT,0
145658,GAXI,0
14634,GB,0
16940,GBAN,0
5323,GBAY,0
61679,GBBK,0
16949,GBBS,0
5338,GBC,0
16938,GBCB,0
5380,GBCO,0
26036,GBCT,0
184689,GBDC,0
5357,GBE,0
23050,GBFC,0
23504,GBG1,1
23504,GBG2,1
29123,GBI,0
4943,GBII,0
61877,GBIX,0
28785,GBIZ,0
118264,GBL,0
13476,GBLD,0
182751,GBLF,0
113491,GBLX,0
4996,GBM,0
18628,GBNC,0
5032,GBND,0
109366,GBNK,0
62914,GBOT,0
29606,GBP,0
5303,GBR,0
5030,GBS,0
21871,GBSI,0
21826,GBSN,0
133264,GBT,0
24840,GBTV,0
30463,GBX,0
5260,GC,0
4944,GCA,0
31741,GCAB,0
27860,GCAM,0
183528,GCAP,0
163678,GCB,0
117026,GCBC,0
16950,GCBK,0
11946,GCCC,0
21429,GCCO,0
12690,GCE1,0
5037,GCER,0
144727,GCFB,0
117018,GCFC,0
30726,GCHI,0
4988,GCI,0
65244,GCM1,0
5038,GCN,0
25405,GCNC,0
5109,GCO,0
5284,GCOM,1
5284,GCOM/1,1
138203,GCOR,0
26812,GCPWI,0
14593,GCR,0
62522,GCR1,0
12140,GCRA,0
5036,GCRE,0
160658,GCT,0
64914,GCTI,0
113364,GCTY,0
111530,GCW,0
29276,GCX,0
5046,GD,0
5043,GDC,0
4995,GDC9,0
23071,GDDY,0
122736,GDEN,0
5044,GDF,0
23469,GDFI,0
5200,GDFY,0
30098,GDI,0
13958,GDM,0
30098,GDMI,0
11713,GDMK,0
65921,GDMN,0
153957,GDNH,0
105456,GDNO,0
184392,GDOT,0
62431,GDSC,0
31166,GDT,0
11771,GDV,0
4945,GDV9,0
31576,GDVS,0
5216,GDW,0
5121,GDX,0
5124,GDYN,0
24621,GDYS,0
5047,GE,0
5141,GEB,0
66697,GEB1,0
4946,GEC,0
12329,GECM,0
185575,GEDU,0
160623,GEED,0
116610,GEEK,0
30350,GEER,0
15759,GEG,0
143710,GEGG,0
25955,GEGP,0
17202,GEHL,0
5013,GEL,0
64063,GEL1,0
5249,GELI,0
100114,GELT,0
61508,GELX,0
28170,GEM,0
5144,GEMC,0
11926,GEMH,0
141468,GEMP,0
5122,GEN,0
3171,GEN3,0
5027,GENA,0
5111,GENB,0
110384,GEND,0
5020,GENE,0
12275,GENI,0
5113,GENL,0
5114,GENS,0
137357,GENU,0
62993,GENX,0
12233,GENZ,0
5139,GEO,0
64007,GEOC,0
12456,GEOX,0
18677,GEPI,0
14186,GEPR,0
63405,GERN,0
5119,GES,0
63447,GES2,0
5374,GEST,0
5148,GET,0
24620,GET2,0
183555,GETC,0
63196,GETT,1
63196,GETY,1
186437,GEVO,0
5052,GEX,0
12321,GEX1,0
5055,GF,0
271841,GFA,0
4947,GFB,0
5158,GFC,0
25061,GFC1,0
28783,GFCO,0
5377,GFD,0
31703,GFE1,0
12994,GFGC,0
5164,GFH,0
17947,GFI,0
160719,GFIG,0
28669,GFII,0
63318,GFLS,0
166789,GFNF,0
63867,GFNL,0
5199,GFPZ,0
5168,GFRD,0
5151,GFS,0
29549,GFSB,0
5132,GFSI,0
5328,GG,0
15056,GGAI,0
137944,GGAL,0
14032,GGAS,0
268208,GGAT,0
162055,GGBM,0
16150,GGBN,0
30246,GGCC,0
9082,GGE,0
62488,GGEN,0
30799,GGGO,0
24371,GGIT,0
166554,GGL,0
12895,GGLF,0
15160,GGNS,0
138501,GGNT,0
182012,GGOX,0
5056,GGP,0
116387,GGRI,0
175834,GGS,0
11974,GGUY,0
163988,GGXY,0
102983,GGY,0
5060,GH,0
5563,GHB,0
5388,GHC,0
5776,GHC2,0
157355,GHCI,0
164609,GHDX,0
33242,GHG,0
5254,GHM,0
5059,GHO,0
175886,GHS,0
24187,GHVI,0
5061,GHW,0
4977,GHX,0
5062,GHYD,0
19427,GI,0
178958,GIA,0
21864,GIB1,0
5161,GIBG,0
5162,GIBH,0
5160,GIBS,0
65978,GICO,0
5163,GID,0
30466,GID1,0
12222,GIDE,0
16475,GIDL,0
64568,GIFI,0
5165,GIGA,0
130498,GIGM,0
112966,GIGX,0
5339,GII,0
19402,GIII,0
111486,GIL,0
24856,GIL1,0
111486,GIL2,0
5166,GILB,0
5376,GILD,0
28236,GILT,0
12803,GIMO,0
5173,GIRA,0
5071,GIS,0
5174,GISH,0
111723,GISX,0
14936,GIT,0
5379,GITR,0
145043,GIVN,0
170420,GIXC,0
5324,GJBC,0
4951,GK,0
62865,GK1,0
5065,GKI,0
161075,GKIS,0
160378,GKKP,0
63394,GKNS,0
23990,GKOS,0
14080,GKR1,0
4936,GKSR,0
5308,GL,0
63537,GL0N,0
5307,GL1,0
64738,GL2,0
145024,GLAD,0
62742,GLAR,0
25984,GLAS,0
5192,GLB,0
62049,GLBE,0
110681,GLBK,0
27816,GLBL,0
65163,GLC,0
12704,GLC1,0
12081,GLCP,0
5245,GLD,0
30344,GLD1,0
124321,GLD2,0
63998,GLDB,0
5210,GLDC,0
18570,GLDF,0
29146,GLDN,0
205692,GLDY,0
5181,GLE,0
61941,GLEN,0
30352,GLFD,0
30456,GLFE,0
16232,GLFS,0
14011,GLG1,0
65893,GLGC,0
220762,GLH,0
136684,GLH1,0
29607,GLI,0
61433,GLIA,0
5004,GLJ,0
5306,GLK,0
20247,GLK1,0
5392,GLL,0
177602,GLL1,0
5187,GLM,0
19771,GLMD,0
249158,GLNG,0
15104,GLO,0
18626,GLOB,0
164258,GLOI,0
20179,GLOP,0
163935,GLP,0
272872,GLPG,0
18792,GLPI,0
5349,GLR,0
5205,GLR1,0
29376,GLRC,0
176973,GLRE,0
18560,GLRS,0
176274,GLS,0
5179,GLT,0
62646,GLTB,0
13838,GLTX,0
176782,GLUU,0
29608,GLUX,0
3532,GLW,0
5180,GLXO,0
24174,GLYC,0
18878,GLYM,0
143277,GLYN,0
14863,GLYT,0
5073,GM,0
142339,GM04,0
5074,GM1,0
12206,GM12,0
185190,GMAN,0
22192,GMBS,0
5066,GMCC,0
28877,GMCR,0
29400,GMD1,0
34287,GMDA,0
145049,GME,0
30455,GMED,0
166564,GMET,0
4564,GMEX,0
171002,GMEZ,0
31515,GMGC,0
14288,GMGW,0
24335,GMIS,0
222519,GMK,0
174870,GMKT,0
60931,GML,0
186836,GMLP,0
5334,GMN,0
138003,GMNI,0
122212,GMO,0
5330,GMP,0
141462,GMR,0
16125,GMRE,0
5379,GMRK,1
5379,GMRK/1,1
22583,GMS,0
12747,GMSI,0
13448,GMSR,0
62261,GMST,0
4941,GMT,0
65911,GMTC,0
158733,GMTN,0
5070,GMW,0
107843,GMXX,0
185645,GN1C,0
16946,GNBC,0
180057,GNBP,0
106589,GNBT,0
5075,GNC,0
19425,GNCA,0
26905,GNCI,0
20666,GNCN,0
24703,GNCR,0
12452,GNDR,0
12863,GNDW,0
190590,GNEE,0
64669,GNET,0
5118,GNEX,0
5211,GNG,0
5313,GNI,0
24711,GNIC,0
28472,GNK,0
23996,GNL,0
24179,GNLB,0
264395,GNLC,0
5051,GNLE,0
5073,GNM,0
184542,GNMK,0
12388,GNMR,0
5314,GNN,0
5172,GNO,0
140065,GNOM,0
13520,GNOX,0
29645,GNPT,0
32254,GNPX,0
5188,GNR,0
183736,GNRC,0
64364,GNRL,0
22250,GNSA,0
138343,GNSC,0
134869,GNSL,0
62201,GNSM,0
66519,GNSS,0
233149,GNSY,0
5331,GNT,0
24781,GNTA,0
166402,GNTE,0
246010,GNTF,0
64382,GNTL,0
5116,GNTX,0
4954,GNUC,0
21158,GNV,0
158354,GNWD,0
176431,GNWF,0
63123,GNWR,0
5382,GO,0
126814,GO2,0
1383,GOAA,0
15325,GOAL,0
133866,GOAM,0
170384,GOGO,0
5012,GOI,0
23047,GOIL,0
64021,GOJO,0
12708,GOKN,0
19040,GOMO,0
28194,GON1,0
185346,GONM,0
5231,GOOD,0
157117,GOOF,0
160329,GOOG,0
30560,GOOS,0
5235,GOR,0
175503,GORO,0
141037,GORX,0
65061,GOSB,0
8193,GOSH,0
12122,GOT,0
24879,GOTH,0
18553,GOTK,0
5243,GOTL,0
121436,GOTO,0
5244,GOTT,0
119154,GOV,0
182701,GOVP,0
28716,GOVT,0
4970,GOX,0
63658,GOYL,0
5134,GP,0
13325,GPAK,0
12434,GPAR,0
5125,GPC,0
238455,GPCB,0
22032,GPD1,0
5076,GPHY,0
65718,GPI,0
63124,GPLB,0
31994,GPMT,0
141913,GPN,0
5152,GPO,0
26069,GPOR,0
24073,GPP,0
156714,GPPT,0
25700,GPPV,0
165880,GPR,0
66405,GPR1,0
183838,GPRC,0
278151,GPRK,0
14186,GPRO,0
4990,GPS,0
64950,GPSI,0
5077,GPT,0
27788,GPTA,0
31500,GPTX,0
5079,GPU,0
28728,GPWC,0
5361,GQ,0
5229,GR,0
112007,GR1M,0
29346,GR1O,0
5250,GRA,0
5252,GRAC,0
237820,GRAM,0
16679,GRAN,0
5142,GRB,0
5237,GRC,0
5253,GRCO,0
5367,GRD,0
31784,GRDG,0
63535,GRDL,0
5386,GRE,0
18614,GRE1,0
5340,GREY,0
277812,GRFS,0
108188,GRFX,0
5265,GRG,0
12776,GRGI,0
6877,GRH,0
179186,GRHE,0
127438,GRIC,0
5345,GRIF,0
28909,GRIP,0
13212,GRIT,0
27855,GRKA,0
5063,GRL,0
64051,GRLL,0
148221,GRM,0
162699,GRMH,0
141459,GRMN,0
5080,GRN,0
24645,GRNC,0
24530,GRND,0
22879,GRNQ,0
23130,GRNT,0
5354,GRO,0
5167,GROB,0
178795,GROP,0
13207,GROS,0
16952,GROV,0
12407,GROW,0
5275,GRPH,0
5336,GRPI,0
187363,GRPN,0
133170,GRPW,0
4956,GRR,0
166706,GRRF,0
11791,GRST,0
5279,GRT,0
30220,GRTK,0
16233,GRTR,0
66278,GRTS,0
11710,GRU,0
19906,GRUB,0
160447,GRUC,0
5369,GRV,0
162814,GRVY,0
111025,GRW,0
5083,GRX,0
6108,GRX1,0
5285,GRY,0
63107,GRY1,0
186748,GRYG,0
29456,GRYP,0
5169,GS,0
165075,GSAS,0
175523,GSAT,0
19428,GSBC,0
23353,GSBD,0
16948,GSBI,0
16945,GSBK,0
5014,GSC,0
5277,GSCC,0
62880,GSCI,0
5128,GSCO,0
147340,GSCP,0
12072,GSCX,0
5390,GSD,0
5137,GSE,0
61077,GSES,0
183921,GSFL,0
114628,GSG,0
62844,GSH,0
33421,GSHD,0
5086,GSHL,0
160961,GSHO,0
5088,GSI,0
176999,GSIC,0
62833,GSII,0
121137,GSIS,0
160213,GSIT,0
181745,GSJK,0
4979,GSK,0
33531,GSKY,0
174700,GSL,0
64554,GSLA,0
285135,GSLB,0
29933,GSMS,0
29918,GSNX,0
13058,GSOF,0
133525,GSOL,0
121613,GSPN,0
14386,GSPT,0
20488,GSR,0
15184,GSSC,0
27701,GST,0
5123,GST1,0
163930,GSTL,0
5325,GSTN,0
31525,GSTR,0
5387,GSU,0
27922,GSUM,0
5002,GSV,0
186993,GSVC,0
5087,GSX,0
5234,GT,0
5291,GTA,0
31159,GTAX,0
61416,GTBX,0
4961,GTE,0
164046,GTE1,0
108753,GTEC,0
32886,GTES,0
29978,GTFN,0
132698,GTG1,0
157921,GTH1,0
126715,GTHR,0
31294,GTHX,0
4962,GTI,0
24354,GTII,0
22543,GTIM,0
61718,GTIS,0
25964,GTLS,0
163768,GTLT,0
163991,GTN,0
18549,GTNR,0
155615,GTOP,0
12221,GTOS,0
60953,GTPS,0
28888,GTR,0
29627,GTR1,0
64486,GTRC,0
5273,GTRE,0
164046,GTRI,0
30854,GTRN,0
4963,GTSC,0
66414,GTSG,0
24491,GTSI,0
31165,GTST,0
16942,GTWY,0
34051,GTX,0
156857,GTXI,0
5149,GTY,0
179081,GU,0
61757,GUAR,0
61658,GUC,0
61094,GUCO,0
176255,GUID,0
5391,GUL,0
5247,GULD,0
65503,GULF,0
13547,GUM,0
13027,GUN,0
60952,GUPB,0
11010,GUSH,0
125580,GVBK,0
30337,GVE,0
113028,GVG,0
16553,GVGC,0
29763,GVIL,0
5268,GVL,0
12566,GVMF,0
12879,GVMI,0
5378,GW,0
28784,GWAL,0
270989,GWAQ,0
11708,GWAY,0
187686,GWAZ,0
21616,GWB,0
5321,GWF,0
5217,GWH,0
30186,GWLD,0
247881,GWPH,0
190455,GWRE,0
186169,GWRS,0
30675,GWRX,0
14877,GWT1,0
12424,GWTI,0
5256,GWW,0
5131,GX,0
178738,GXDX,0
4969,GXY,0
5018,GY,0
5156,GYK1,0
23872,GYM,0
28018,GYMB,0
61597,GYNE,0
12965,GYNX,0
16439,GZEA,0
30351,GZON,0
121742,GZSP,0
243145,GZT,0
28563,GZTC,0
5471,H,0
5398,HA,0
61019,HABC,0
64614,HABK,0
21983,HABT,0
11929,HADR,0
13277,HADS,0
24021,HAE,0
146659,HAEC,0
5424,HAEM,0
101397,HAFB,0
31368,HAFC,0
26582,HAH1,0
5427,HAHN,0
60902,HAI,0
32380,HAIR,0
65215,HAKI,0
13219,HAKO,0
183380,HAKV,0
5439,HAL,0
29528,HALL,0
25878,HALO,0
5444,HAMB,0
5451,HAML,0
25399,HAMP,0
14629,HAMS,0
12826,HAN,0
137067,HAN1,0
12232,HANA,0
15822,HAND,0
65009,HANO,0
30527,HAPY,0
174428,HAQP,0
29550,HARB,0
8324,HARC,0
5485,HARG,0
16957,HARL,0
102341,HARM,0
12285,HARP,0
29624,HARS,0
30100,HART,0
16719,HARV,0
28287,HARY,0
5518,HAS,0
17769,HASI,0
5522,HASR,0
111532,HAST,0
5520,HATH,0
28933,HAUL,0
31748,HAUP,0
20194,HAUS,0
5508,HAV1,0
28904,HAVN,0
5523,HAVT,0
101206,HAVY,0
5532,HAY,0
26019,HAY2,0
66152,HAYZ,0
5639,HB,0
5786,HBAN,0
32352,HBB,0
5491,HBC,0
15509,HBC2,0
30534,HBCC,0
176464,HBCI,0
180183,HBCP,0
63722,HBEK,0
14819,HBEN,0
31663,HBFW,0
118227,HBG2,0
25295,HBGI,0
24232,HBHC,0
175319,HBI,0
141469,HBIO,0
65028,HBIX,0
5468,HBJ,0
5605,HBL,0
166723,HBMD,0
18533,HBNC,0
5399,HBOC,0
5503,HBOL,0
163673,HBOS,0
5792,HBP,0
61174,HBP1,0
63020,HBR,0
28178,HBRK,0
28052,HBSB,0
14445,HBUF,0
5574,HC,0
5718,HCA,1
5718,HCA1,1
17896,HCAP,0
22260,HCAZ,0
64733,HCBB,0
122015,HCBC,0
30232,HCBF,0
25281,HCBK,0
5780,HCC,0
13397,HCCC,0
25877,HCCH,0
176744,HCD,0
127180,HCEN,0
64231,HCFC,0
14188,HCFI,0
64025,HCFP,0
5592,HCI,0
31548,HCIA,0
179974,HCII,0
5800,HCL1,0
12432,HCLP,0
278153,HCM,0
5543,HCN,0
5417,HCO,0
5679,HCOA,0
64734,HCOM,0
63459,HCOR,0
112185,HCOW,0
13125,HCP,0
24607,HCR,0
25351,HCRC,0
64807,HCRI,0
5537,HCRX,0
176454,HCSB,0
5539,HCSG,0
22913,HCT,0
15465,HCTL,0
23575,HCTV,0
5685,HCWH,0
5680,HD,0
144535,HDB,0
5420,HDCO,0
124015,HDD,0
12389,HDI,0
61541,HDIE,0
5448,HDIG,0
113178,HDII,0
5458,HDL,0
66415,HDLD,0
18654,HDNG,0
5586,HDON,0
22178,HDP,0
12831,HDRP,0
13690,HDS,0
17812,HDSS,0
28078,HDSX,0
28478,HDTC,0
24907,HDTV,0
61576,HDWR,0
28851,HDWY,0
5526,HE,0
166087,HE10,0
62525,HE17,0
149906,HE18,0
28322,HEA,0
8514,HEAT,0
16963,HEBC,0
5558,HEC1,0
179597,HECC,0
5558,HECH,0
12044,HECO,0
140081,HED,0
165856,HEES,0
6874,HEG,0
5567,HEI,0
5403,HEIC,0
29789,HEID,0
5404,HEII,0
178851,HEK,0
5561,HEKN,0
148149,HELC,0
5572,HELE,0
62328,HELI,0
31697,HELO,0
5578,HELX,0
163672,HEM,0
14071,HEM1,0
12684,HEMA,0
5584,HEMO,0
60954,HEMT,0
20237,HEN1,0
15246,HENG,0
28109,HENL,0
31242,HEOP,0
12044,HEP,0
61976,HEPH,0
264509,HEPL,0
11921,HER,0
14269,HERB,0
20293,HERC,0
164607,HERO,0
5603,HES,0
12853,HESI,0
21833,HESM,0
147658,HEW,0
5729,HF,0
12317,HF1,0
106853,HFBC,0
25141,HFBS,0
5681,HFD,0
176465,HFET,0
176592,HFF,0
61390,HFFB,0
25140,HFFC,0
62781,HFGI,0
12409,HFI,0
5687,HFL,0
14269,HFLC,0
21492,HFMO,0
61788,HFNC,0
30971,HFPT,0
16965,HFS,0
25988,HFS1,0
16858,HFSA,0
18515,HFSB,0
28312,HFSC,0
16970,HFSF,0
14494,HFSL,0
5623,HFUR,0
66285,HFWA,0
5493,HG,0
128599,HGAT,0
166208,HGCM,0
177882,HGG,0
25987,HGGR,0
29106,HGI,0
16955,HGIC,0
5556,HGIS,0
132700,HGRO,0
29312,HGSI,0
119594,HGT,0
27393,HGV,0
5725,HH,0
14210,HHBX,0
13584,HHC,0
61509,HHCA,0
185797,HHCW,0
30757,HHFC,0
153128,HHGI,0
17203,HHGR,0
5593,HHH,0
29429,HHI,0
27517,HHL1,0
5499,HHN,0
123014,HHNT,0
5397,HHOT,0
22524,HHRD,0
5787,HHS,0
12545,HHS2,0
117260,HHT,0
5735,HI,0
5662,HIA,0
63763,HIBB,0
5619,HIBC,0
27622,HIBN,0
61828,HIC,0
5622,HICF,0
5621,HICK,0
30060,HIFI,0
116770,HIFN,0
22629,HIFR,0
16967,HIFS,0
5624,HIGB,0
5632,HIGH,0
61739,HIGW,0
156291,HIH,0
64121,HIHO,0
11830,HII,0
5722,HII9,0
12788,HIII,0
16886,HIIQ,0
186310,HIIW,0
179657,HIK,0
20218,HIL,0
29625,HILI,0
24014,HILO,0
5546,HIMG,0
270705,HIMX,0
21961,HINF,0
14826,HINS,0
20294,HINT,0
5649,HIP,0
5626,HIPC,0
5612,HIPT,0
11266,HIR,0
12111,HIRE,0
28630,HIRI,0
5548,HISI,0
5650,HIT,0
166229,HITI,0
25623,HITK,0
175055,HITN,0
121840,HITS,0
163927,HITT,0
19898,HIVE,0
30298,HIW,0
5754,HJ,0
5429,HJA,0
32396,HJLI,0
186006,HKAC,0
13531,HKF,0
109082,HKID,0
15105,HKT,0
15035,HKY1,0
5560,HL,0
5536,HLC,0
5554,HLCO,0
177284,HLCS,0
127439,HLEX,0
106846,HLFC,0
22675,HLG,0
14022,HLG1,0
64813,HLI,0
31843,HLIT,0
28416,HLLY,0
5672,HLME,0
31642,HLMS,0
162122,HLND,0
30076,HLNE,0
5565,HLP,0
29092,HLPH,0
1596,HLR,0
186590,HLSS,0
164702,HLSY,0
5643,HLT,0
115404,HLT1,0
16961,HLTH,0
5643,HLTT,0
63659,HLX1,0
176235,HLYS,0
28600,HLYW,0
5686,HM,0
12338,HMAI,0
63460,HMAR,0
107781,HMB1,0
